künstl_Saison;VA_Projekt;VATyp;Datum_von;Datum_bis;VA_Raum;Aktivitätsstatus;VA_Titel;Anzeige_Besetzung;Anzeige_Programm;Abo's
2010/11 K;Konzerthausorchester C1  (2010/11 K);KHB;25.09.2010 22:00;25.09.2010 23:00;Musikclub;Diskussionsveranstaltung;Nach(t)gespräch;"Konzerthausorchester Berlin
Lothar Zagrosek
Fazil Say Klavier";"Erwin Schulhoff Suite für Kammerorchester
Claude Debussy „Jeux“ - Poème dansé
Arthur Honegger „Pacific 231“ - Mouvement symphonique Nr. 1
George Gershwin „Rhapsody in Blue“ für Klavier und Orchester";Abo C
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;26.09.2010 11:00;26.09.2010 12:30;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;26.09.2010 15:30;26.09.2010 17:00;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;Konzerthausorchester C1  (2010/11 K);KHB;26.09.2010 16:00;26.09.2010 18:30;Großer Saal;Konzert;Sport, Spiel, Spannung;"Konzerthausorchester Berlin
Lothar Zagrosek
Fazil Say Klavier";"Erwin Schulhoff Suite für Kammerorchester
Claude Debussy „Jeux“ - Poème dansé
Arthur Honegger „Pacific 231“ - Mouvement symphonique Nr. 1
George Gershwin „Rhapsody in Blue“ für Klavier und Orchester";Abo C
2010/11 K;Akademie für Alte Musik (2010/11 K);KHB;26.09.2010 20:00;26.09.2010 22:30;Kleiner Saal;Konzert;Bachbrücke Berlin - Wien;"Akademie für Alte Musik Berlin
Stephan Mai Konzertmeister";"Wilhelm Friedemann Bach Sinfonie F-Dur Falck 67
Wolfgang Amadeus Mozart Adagio und Fuge f-Moll aus KV 404a (Bearbeitung einer Fuge von Wilhelm Friedemann Bach)
Michael Haydn Sinfonie D-Dur P 29
Wilhelm Friedemann Bach Konzert für Flöte, Streicher und Basso continuo D-Dur
Wilhelm Friedemann Bach Duetto für zwei Traversflöten G-Dur Falck 59
Wilhelm Friedemann Bach Fantasie d-Moll Falck 19, Polonaise e-Moll Falck 12 und Fantasie e-Moll Falck 21 für Cembalo solo
Wilhelm Friedemann Bach Adagio und Fuge für zwei Flöten, Streicher und Basso continuo d-Moll Falck 65";Abo AKAMUS
2010/11 K;Akademie für Alte Musik (2010/11 K);KHB;27.09.2010 20:00;27.09.2010 22:30;Kleiner Saal;Konzert;Bachbrücke Berlin - Wien;"Akademie für Alte Musik Berlin
Stephan Mai Konzertmeister";"Wilhelm Friedemann Bach Sinfonie F-Dur Falck 67
Wolfgang Amadeus Mozart Adagio und Fuge f-Moll aus KV 404a (Bearbeitung einer Fuge von Wilhelm Friedemann Bach)
Michael Haydn Sinfonie D-Dur P 29
Wilhelm Friedemann Bach Konzert für Flöte, Streicher und Basso continuo D-Dur
Wilhelm Friedemann Bach Duetto für zwei Traversflöten G-Dur Falck 59
Wilhelm Friedemann Bach Fantasie d-Moll Falck 19, Polonaise e-Moll Falck 12 und Fantasie e-Moll Falck 21 für Cembalo solo
Wilhelm Friedemann Bach Adagio und Fuge für zwei Flöten, Streicher und Basso continuo d-Moll Falck 65";Abo AKAMUS
2010/11 K;Akademie für Alte Musik (2010/11 K);KHB;28.09.2010 20:00;28.09.2010 22:30;Kleiner Saal;Konzert;Bachbrücke Berlin - Wien;"Akademie für Alte Musik Berlin
Stephan Mai Konzertmeister";"Wilhelm Friedemann Bach Sinfonie F-Dur Falck 67
Wolfgang Amadeus Mozart Adagio und Fuge f-Moll aus KV 404a (Bearbeitung einer Fuge von Wilhelm Friedemann Bach)
Michael Haydn Sinfonie D-Dur P 29
Wilhelm Friedemann Bach Konzert für Flöte, Streicher und Basso continuo D-Dur
Wilhelm Friedemann Bach Duetto für zwei Traversflöten G-Dur Falck 59
Wilhelm Friedemann Bach Fantasie d-Moll Falck 19, Polonaise e-Moll Falck 12 und Fantasie e-Moll Falck 21 für Cembalo solo
Wilhelm Friedemann Bach Adagio und Fuge für zwei Flöten, Streicher und Basso continuo d-Moll Falck 65";Abo AKAMUS
2010/11 K;Konzerthausorchester H1  (2010/11 K);KHB;01.10.2010 20:00;01.10.2010 22:30;Kleiner Saal;Konzert;Tschaikowskys Idol;"Michail Sekler Violine
Andreas Willwohl Viola
Stefan Giglberger Violoncello
Mikhail Mordvinov Klavier";"Wolfgang Amadeus Mozart Sonate für Klavier und Violine e-Moll KV 304
Wolfgang Amadeus Mozart Klavierquartett g-Moll KV 478
Pjotr Tschaikowsky Klaviertrio a-Moll op. 50";Abo H
2010/11 K;Konzerthausorchester Mozart-Matinee (2010/11 K);KHB;03.10.2010 11:00;03.10.2010 13:00;Großer Saal;Konzert;Mozart-Matinee I - Nicht ohne meine Schwester;"Konzerthausorchester Berlin
Lothar Zagrosek
GrauSchumacher Piano Duo";"Wolfgang Amadeus Mozart Sinfonie Es-Dur KV 184
Wolfgang Amadeus Mozart Konzert für zwei Klaviere und Orchester Es-Dur KV 365
Wolfgang Amadeus Mozart Serenade (Finalmusik) D-Dur KV 100";Abo Mozart
2010/11 K;Konzerthausorchester Mozart-Matinee (2010/11 K);KHB;03.10.2010 11:00;03.10.2010 13:00;Kleiner Saal;Konzert;Konzert;"Konzerthausorchester Berlin
Lothar Zagrosek
GrauSchumacher Piano Duo";;Abo Mozart
2010/11 K;Der Blick auf den Klang 10/11 (2010/11 K);KHB;04.10.2010 20:00;04.10.2010 22:00;Musikclub;Film;„Celibidache“;;;
2010/11 K;BASS2010 (2010/11 K);KHBKoop;05.10.2010 20:00;05.10.2010 22:15;Großer Saal;Konzert;"Konzert im Rahmen von BASS2010 - Internationaler Kontrabass Kongress vom 05. - 10. Oktober
Eröffnungskonzert";"Konzerthaus Kammerorchester
Nabil Shehata
Esko Laine Kontrabass
Catalin Rotaru Kontrabass
Taneli Turunen Violoncello";"Joseph Haydn Sinfonie Nr. 31 D-Dur Hob I:31 („Mit dem Hornsignal“)
Johann Baptist Vanhal Konzert für Violoncello, Kontrabass und Orchester A-Dur
Pjotr Tschaikowsky Variationen über ein Rokoko-Thema A-Dur op. 33, bearbeitet für Kontrabass und Orchester
Wolfgang Amadeus Mozart Sinfonie C-Dur KV 425 („Linzer“)";
2010/11 K;Pianissimo I (2010/11 K);KHBKoop;07.10.2010 20:00;07.10.2010 22:30;Großer Saal;Konzert;Bach-Kult;Martin Stadtfeld Klavier;"Johann Sebastian Bach Englische Suite Nr. 4 F-Dur BWV 809
Johann Sebastian Bach Präludium aus der Partita für Violine solo E-Dur BWV 1006, für Klavier bearbeitet von Sergej Rachmaninow
Franz Liszt Variationen über einen Basso continuo aus der Kantate „Weinen, Klagen“ von Johann Sebastian Bach
Richard Wagner Ouvertüre zur Oper „Tannhäuser“, für Klavier bearbeitet von Franz Liszt
Sergej Rachmaninow Drei Moments musicaux aus op. 16
Richard Wagner „Isoldes Liebestod“ aus der Oper „Tristan und Isolde“, für Klavier bearbeitet von Franz Liszt";
2010/11 K;Pianissimo I (2010/11 K);KHBKoop;07.10.2010 22:00;07.10.2010 23:00;Besucherservice;Diskussionsveranstaltung;Nach(t)gespräch mit dem Künstler;;;
2010/11 K;Papageno spielt auf der Zauberflöte (2010/11 K);KHB;08.10.2010 11:00;08.10.2010 12:30;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;;;
2010/11 K;Konzerthausorchester E1  (2010/11 K);KHB;08.10.2010 20:00;08.10.2010 22:30;Großer Saal;Konzert;„Leben in allen Fasern“;"Konzerthausorchester Berlin
Nicholas Milton
Vogler Quartett";"Franz Schubert Fantasie für Klavier zu vier Händen f-Moll op. 103 D 940, für Orchester von Rolf Liebermann
Matthew Hindson „The Rave and the Nightingale“ (Der Rabe und die Nachtigall) für Streichquartett und Streichorchester
Franz Schubert Sinfonie C-Dur D 944 („Große“)";Abo E
2010/11 K;Papageno spielt auf der Zauberflöte (2010/11 K);KHB;09.10.2010 15:30;09.10.2010 17:00;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;;;
2010/11 K;Konzerthausorchester E1  (2010/11 K);KHB;09.10.2010 20:00;09.10.2010 22:30;Großer Saal;Konzert;„Leben in allen Fasern“;"Konzerthausorchester Berlin
Nicholas Milton
Vogler Quartett";"Franz Schubert Fantasie für Klavier zu vier Händen f-Moll op. 103 D 940, für Orchester von Rolf Liebermann
Matthew Hindson „The Rave and the Nightingale“ (Der Rabe und die Nachtigall) für Streichquartett und Streichorchester
Franz Schubert Sinfonie C-Dur D 944 („Große“)";Abo E
2010/11 K;Entdeckungsreisen in die Welt der Musik (2010/11 K);KHB;10.10.2010 11:00;10.10.2010 13:00;Kleiner Saal;Konzert;„Saiten-Rausch“;;;
2010/11 K;Entdeckungsreisen in die Welt der Musik (2010/11 K);KHB;10.10.2010 15:00;10.10.2010 17:00;Kleiner Saal;Konzert;„Saiten-Rausch“;;;
2010/11 K;2 x hören (2010/11 K);KHB;11.10.2010 20:00;11.10.2010 21:30;Werner-Otto-Saal;Konzert;2x hören;"Jörg Widmann Klarinette
Markus Fein Moderation
EXPERIMENTALSTUDIO des SWR Live-Elektronische Realisation
Reinhold Braig Klangregie
Gregorio Karman Klangregie";Pierre Boulez „Dialogue de l'ombre double“;
2010/11 K;"Freundeskreis KHB 10/11""Fokus Konzerthaus"" (2010/11 K)";KHB;13.10.2010 19:00;13.10.2010 21:30;Musikclub;Diskussionsveranstaltung;Fokus Konzerthaus;;;
2010/11 K;Konzerthausorchester G1  (2010/11 K);KHB;13.10.2010 20:00;13.10.2010 22:30;Kleiner Saal;Konzert;Caractère populaire;"Sayako Kusaka Violine
Oliver Triendl Klavier";"Johannes Brahms Scherzo c-Moll aus der FAE-Sonate für Violine und Klavier
Robert Schumann Sonate für Violine und Klavier d-Moll op. 121
Béla Bartók Rumänische Volkstänze
George Enescu Sonate für Violine und Klavier Nr. 3 a-Moll op. 25 („dans le caractère populaire roumain“)";Abo G
2010/11 K;Kammerorchester International (2010/11 K);KHB;17.10.2010 20:00;17.10.2010 22:30;Großer Saal;Konzert;Intensiv;"Kremerata Baltica
Gidon Kremer Violine und Leitung
Andrei Pushkarev Vibraphon";"Johann Sebastian Bach „Tetralogie. Die Kunst der Instrumentation“ - Arrangements von Giya Kancheli, Aleksander Raskatov, Stevan Kovacs Tickmayer und Victor Kissine
Robert Schumann Konzert für Violoncello und Orchester a-Moll op. 129, in einer Fassung für Violine und Streichorchester von René Koering
Raminta Serksnyte „De profundis“ für Streicher
Franz Schubert Menuett mit zwei Trios d-Moll D 89 Nr. 3
Arvo Pärt Passacaglia für Violine, Vibraphon und Streicher
Georgs Pelecis „Blühender Jasmin“ für Violine, Vibraphon und Streicher
Astor Piazzolla Melodia in a und Fuge für Violine, Vibraphoin und Streicher";
2010/11 K;Musikforum Gendarmenmarkt (2010/11 K);KHBKoop;21.10.2010 20:00;21.10.2010 22:30;Kleiner Saal;Konzert;Konzert;"Christine Wolff Sopran
Britta Schwarz Alt
Maria Graf Harfe";;
2010/11 K;Bonjour, Monsieur Satie 10/11 (2010/11 K);KHB;23.10.2010 15:30;23.10.2010 17:00;Werner-Otto-Saal;Konzert;Bonjour, Monsieur Satie;;;
2010/11 K;Konzerthausorchester F1  (2010/11 K);KHB;23.10.2010 20:00;23.10.2010 22:30;Großer Saal;Konzert;Teufels Geiger;"Konzerthausorchester Berlin
Gianluigi Gelmetti
Salvatore Accardo Violine";"Anton Webern Passacaglia op. 1
Igor Strawinsky Konzert für Violine und Orchester in D
Johannes Brahms Sinfonie Nr. 3 F-Dur op. 90";Abo F
2010/11 K;Orgelkonzerte (2010/11 K);KHB;23.10.2010 20:00;23.10.2010 22:30;Kleiner Saal;Konzert;Barock, durchhörbar;"Joachim Dalitz Orgel
Rainer Auerbach Trompete und Corno da caccia";"Georg Friedrich Händel Suite für Trompete und Orgel D-Dur HWV 341
Johann Sebastian Bach Partite diverse sopra „Christ, der du bist der helle Tag“ BWV 766
Georg Philipp Telemann Konzert für Trompete und Orgel D-Dur
Jean Baptiste Loeillet Sonate für Corno da caccia und Orgel B-Dur
Johann Sebastian Bach Toccata, Adagio und Fuge für Orgel C-Dur BWV 564
Leopold Mozart Konzert für Trompete und Orgel D-Dur";
2010/11 K;Bonjour, Monsieur Satie 10/11 (2010/11 K);KHB;24.10.2010 11:00;24.10.2010 12:30;Werner-Otto-Saal;Konzert;Bonjour, Monsieur Satie;;;
2010/11 K;Bonjour, Monsieur Satie 10/11 (2010/11 K);KHB;24.10.2010 15:30;24.10.2010 17:00;Werner-Otto-Saal;Konzert;Bonjour, Monsieur Satie;;;
2010/11 K;Konzerthausorchester F1  (2010/11 K);KHB;24.10.2010 16:00;24.10.2010 18:30;Großer Saal;Konzert;Teufels Geiger;"Konzerthausorchester Berlin
Gianluigi Gelmetti
Salvatore Accardo Violine";"Anton Webern Passacaglia op. 1
Igor Strawinsky Konzert für Violine und Orchester in D
Johannes Brahms Sinfonie Nr. 3 F-Dur op. 90";Abo F
2010/11 K;Bonjour, Monsieur Satie 10/11 (2010/11 K);KHB;26.10.2010 11:00;26.10.2010 12:30;Werner-Otto-Saal;Konzert;Bonjour, Monsieur Satie;;;
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;28.10.2010 11:00;28.10.2010 12:30;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;29.10.2010 11:00;29.10.2010 12:30;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;30.10.2010 15:30;30.10.2010 17:00;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;"Orgel für ""pfiffige"" Kinder (2010/11 K)";KHB;31.10.2010 11:00;31.10.2010 12:30;Großer Saal;Konzert;Orgel für „Pfiffige“ Kinder;;;
2010/11 K;Konzerthausorchester M2  (2010/11 K);KHB;31.10.2010 11:00;31.10.2010 13:00;Kleiner Saal;Konzert;Türkischer Klassiker;"Fazil Say Klavier
Michael Erxleben Violine
Cornelius Katzer Violine
Tobias Breider Viola
Stefan Giglberger Violoncello
Stephan Petzold Kontrabass";"Joseph Haydn Klaviertrio A-Dur Hob XV:18
Ulvi Cemal Erkin Klavierquintett
Franz Schubert Klavierquintett A-Dur op. 114 D 667 („Forellen-Quintett“)";Abo M
2010/11 K;"Orgel für ""pfiffige"" Kinder (2010/11 K)";KHB;31.10.2010 11:00;31.10.2010 12:30;Musikclub;Konzert;Orgel für „Pfiffige“ Kinder;Dagmar Kunze Moderation und Orgel;;
2010/11 K;Schumanns Kinderszenen 10/11 (2010/11 K);KHB;31.10.2010 15:30;31.10.2010 17:00;Werner-Otto-Saal;Konzert;Schumanns Kinderszenen;;;
2010/11 K;Der Blick auf den Klang 10/11 (2010/11 K);KHB;01.11.2010 20:00;01.11.2010 22:00;Musikclub;Film;„Ferenc Fricsay“;;;
2010/11 K;Berlin PianoPercussion (2010/11 K);KHB;02.11.2010 20:00;02.11.2010 22:30;Werner-Otto-Saal;Konzert;Polaritäten, Deutschland - Frankreich - China;Ensemble Berlin PianoPercussion;"Georg Katzer „Exkurs über die Mechanik“ für zwei Klaviere und zwei Schlagzeuger
Henri Dutilleux „Figures de résonances“ für zwei Klaviere
Dieter Mack „Rafting and Beyond“ für zwei Klaviere und zwei Schlagzeuger
Dietrich Hahne „2. Exzentrik“ für zwei Klaviere und zwei Schlagzeuger (UA)
Oliver Schneller „Resonant Space“ für zwei Klaviere, Schlagzeug und Live-Elektronik";
2010/11 K;Konzerthausorchester A2 (2010/11 K);KHB;04.11.2010 20:00;04.11.2010 22:30;Großer Saal;Konzert;Schönbergs Ikonen;"Konzerthausorchester Berlin
Michael Gielen";"Johann Sebastian Bach Zwei Choralvorspiele („Komm, Gott Schöpfer, Heiliger Geist“ BWV 667 und „Schmücke dich, o liebe Seele“ BWV 654), für Orchester von Arnold Schönberg
Arnold Schönberg Thema und Variationen für Orchester op. 43b
Ludwig van Beethoven Sinfonie Nr. 5 c-Moll op. 67";Abo A
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;05.11.2010 13:30;05.11.2010 16:00;Kleiner Saal;Film;Film;;;
2010/11 K;Konzerthausorchester A2 (2010/11 K);KHB;05.11.2010 20:00;05.11.2010 22:30;Großer Saal;Konzert;Schönbergs Ikonen;"Konzerthausorchester Berlin
Michael Gielen";"Johann Sebastian Bach Zwei Choralvorspiele („Komm, Gott Schöpfer, Heiliger Geist“ BWV 667 und „Schmücke dich, o liebe Seele“ BWV 654), für Orchester von Arnold Schönberg
Arnold Schönberg Thema und Variationen für Orchester op. 43b
Ludwig van Beethoven Sinfonie Nr. 5 c-Moll op. 67";Abo A
2010/11 K;Konzerthausorchester A2 (2010/11 K);KHB;06.11.2010 20:00;06.11.2010 22:30;Großer Saal;Konzert;Schönbergs Ikonen;"Konzerthausorchester Berlin
Michael Gielen";"Johann Sebastian Bach Zwei Choralvorspiele („Komm, Gott Schöpfer, Heiliger Geist“ BWV 667 und „Schmücke dich, o liebe Seele“ BWV 654), für Orchester von Arnold Schönberg
Arnold Schönberg Thema und Variationen für Orchester op. 43b
Ludwig van Beethoven Sinfonie Nr. 5 c-Moll op. 67";Abo A
2010/11 K;"Orgel für ""pfiffige"" Kinder (2010/11 K)";KHB;07.11.2010 15:30;07.11.2010 17:00;Großer Saal;Konzert;Orgel für „Pfiffige“ Kinder;;;
2010/11 K;"Orgel für ""pfiffige"" Kinder (2010/11 K)";KHB;07.11.2010 15:30;07.11.2010 17:00;Musikclub;Konzert;Orgel für „Pfiffige“ Kinder;Dagmar Kunze Moderation und Orgel;;
2010/11 K;Ensemble Modern 10/11 (2010/11 K);KHB;08.11.2010 20:00;08.11.2010 22:00;Großer Saal;Konzert;Phänomen Expressionismus;"Ensemble Modern
Peter Eötvös";"Arnold Schönberg Fünf Orchesterstücke op. 16
Arnold Schönberg Variationen für Orchester op. 31
Johannes Maria Staud „Contrebande (On Comparative Meteorology II)“ für großes Orchester (Deutsche EA)
Jens Joneleit „Dithyrambes“ für großes Orchester in einem Satz (Deutsche EA)
Bruno Mantovani Postludium (Deutsche EA)";
2010/11 K;Haus-Konzerte (2010/11 K);KHB;10.11.2010 20:00;10.11.2010 23:00;Kleiner Saal;Konzert;Bratscher aus Berufung;Antoine Tamestit Viola;"Heinrich Ignaz Franz von Biber Passacaglia für Viola solo c-Moll
György Ligeti Sonate für Viola solo
Igor Strawinsky „Elegy“ für Viola solo
Johann Sebastian Bach Partita für Viola solo g-Moll (nach der Partita für Violine solo d-Moll BWV 1004)";
2010/11 K;Konzerthausorchester Mozart-Matinee (2010/11 K);KHB;14.11.2010 11:00;14.11.2010 13:00;Großer Saal;Konzert;Mozart-Matinee II - Maskerade;"Konzerthausorchester Berlin
Lothar Zagrosek
Vilde Frang Violine
Die Mimusen Pantomime";"Wolfgang Amadeus Mozart Marsch D-Dur KV 335 Nr. 1
Wolfgang Amadeus Mozart Musik zu einer Pantomime „Pantalon und Columbine“ KV 446 (Ergänzung und Instrumentation von Franz Beyer)
Wolfgang Amadeus Mozart Konzert für Violine und Orchester D-Dur KV 218
Wolfgang Amadeus Mozart Sinfonie C-Dur KV 208 und 102 (Rekonstruktion von Hartmut Haenchen)";Abo Mozart
2010/11 K;Konzerthausorchester Mozart-Matinee (2010/11 K);KHB;14.11.2010 11:00;14.11.2010 13:00;Kleiner Saal;Konzert;Konzert;"Konzerthausorchester Berlin
Lothar Zagrosek
Vilde Frang Violine";Wolfgang Amadeus Mozart Konzert für Violine und Orchester D-Dur KV 218;Abo Mozart
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;15.11.2010 16:00;15.11.2010 23:25;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;16.11.2010 00:01;16.11.2010 23:59;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;16.11.2010 16:15;16.11.2010 18:30;Musikclub;Film;Film;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;17.11.2010 00:01;17.11.2010 23:59;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Akademie für Alte Musik (2010/11 K);KHB;17.11.2010 20:00;17.11.2010 23:00;Großer Saal;Konzert;Mailänder Bach;"Akademie für Alte Musik Berlin
RIAS Kammerchor
Hans-Christoph Rademann
Lenneke Ruiten Sopran
Ruth Sandhoff Alt
Colin Balzer Tenor
Thomas E. Bauer Bass";"Johann Christian Bach Miserere für Soli, Chor und Orchester B-Dur (Mailand 1757)
Johann Christian Bach Introitus „Requiem aeternam“, Kyrie und Dies irae à 8  (Mailand 1757/58)";Abo AKAMUS
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;18.11.2010 00:01;18.11.2010 23:59;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;19.11.2010 00:01;19.11.2010 23:59;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;19.11.2010 11:00;19.11.2010 12:15;Kleiner Saal;Konzert;Brundibár;;;
2010/11 K;Konzerthausorchester B2 (2010/11 K);KHBKoop;19.11.2010 20:00;19.11.2010 22:30;Großer Saal;Konzert;Melodien!;"Konzerthausorchester Berlin
Shiyeon Sung
Jinsang Lee Klavier";"György Ligeti „Melodien“ für Orchester
Felix Mendelssohn Bartholdy Konzert für Klavier und Orchester Nr. 1 g-Moll op. 25
Pjotr Tschaikowsky Sinfonie Nr. 6 h-Moll op. 74 („Pathétique“)";Abo B
2010/11 K;Musiktheater II (2010/11 K);KHBKoop;19.11.2010 20:00;19.11.2010 21:30;Werner-Otto-Saal;Konzert;"Adriana Hölszky
„Bremer Freiheit“ - Singwerk auf ein Frauenleben";"Peter Aderhold Musikalische Leitung
Kay Kuntze Regie
Stefan Bleidorn Ausstattung
Katharina Tarján Dramaturgie
Arno Lücker Dramaturgie
Karin Lindner Produktionsleitung
Annette Schönmüller (Geesche)
Magdalena Durant (Luisa)
Regina Jakobi (Mutter)
Wilhelm Adam (Gottfried)
Eric Beillevaire (Pater Markus)
Hartmut Kühn (Rumpf)
Werner Matusch (Timm)
Andrew Mayor (Johann / Bohm)
Peter Schoenaker (Miltenberger)
David Schroeder (Zimmermann)
Angelika Weber (Alt im Ensemble)
Kammerensemble Neue Musik Berlin";;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;20.11.2010 00:01;20.11.2010 23:59;Ludwig-van-Beethoven-Saal;Ausstellung;Ausstellung;;;
2010/11 K;Orgelkonzerte (2010/11 K);KHB;20.11.2010 15:30;20.11.2010 17:00;Großer Saal;Konzert;Improvisation, vertrackt virtuos;László Fassang Orgel;"Antonio Correa Braga Batalha im 6. Ton
Francisco Correa de Arauxo Tiento XXVI medio registro de tiple
György Ligeti „Volumina“
Johann Jacob Froberger Toccata VI da sonarsi alla levatione
Johann Kaspar Kerll Passacaglia d-Moll
László Fassang Symphonie improvisée";
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;20.11.2010 16:00;20.11.2010 17:15;Kleiner Saal;Konzert;Brundibár;;;
2010/11 K;Brundibár 10/11 (2010/11 K);KHB;20.11.2010 17:15;20.11.2010 19:00;Musikclub;Diskussionsveranstaltung;Diskussionsveranstaltung;;;
2010/11 K;Konzerthausorchester B2 (2010/11 K);KHBKoop;20.11.2010 20:00;20.11.2010 22:30;Großer Saal;Konzert;Melodien!;"Konzerthausorchester Berlin
Shiyeon Sung
Jinsang Lee Klavier";"György Ligeti „Melodien“ für Orchester
Felix Mendelssohn Bartholdy Konzert für Klavier und Orchester Nr. 1 g-Moll op. 25
Pjotr Tschaikowsky Sinfonie Nr. 6 h-Moll op. 74 („Pathétique“)";Abo B, Abo Ausgez
2010/11 K;Musiktheater II (2010/11 K);KHBKoop;20.11.2010 20:00;20.11.2010 21:30;Werner-Otto-Saal;Konzert;"Adriana Hölszky
„Bremer Freiheit“ - Singwerk auf ein Frauenleben";"Peter Aderhold Musikalische Leitung
Kay Kuntze Regie
Stefan Bleidorn Ausstattung
Katharina Tarján Dramaturgie
Arno Lücker Dramaturgie
Karin Lindner Produktionsleitung
Annette Schönmüller (Geesche)
Magdalena Durant (Luisa)
Regina Jakobi (Mutter)
Wilhelm Adam (Gottfried)
Eric Beillevaire (Pater Markus)
Hartmut Kühn (Rumpf)
Werner Matusch (Timm)
Andrew Mayor (Johann / Bohm)
Peter Schoenaker (Miltenberger)
David Schroeder (Zimmermann)
Angelika Weber (Alt im Ensemble)
Kammerensemble Neue Musik Berlin";;
